time,open,high,low,close,volume
2022-02-11 19:59:00,3058.0,3058.0,3058.0,3058.0,520
2022-02-11 19:58:00,3057.5,3057.5,3057.5,3057.5,131
2022-02-11 19:38:00,3060.0,3060.0,3060.0,3060.0,437
2022-02-11 19:33:00,3061.0,3061.0,3061.0,3061.0,341
2022-02-11 17:25:00,3068.52,3068.52,3068.52,3068.52,145
2022-02-11 17:03:00,3070.0,3070.0,3070.0,3070.0,393
2022-02-11 17:00:00,3068.44,3068.44,3068.44,3068.44,335
2022-02-11 16:59:00,3068.7,3068.7,3068.7,3068.7,741
2022-02-11 16:58:00,3068.6,3068.6,3068.6,3068.6,1110
2022-02-11 16:57:00,3069.36,3069.36,3069.36,3069.36,646
2022-02-11 16:54:00,3065.87,3069.5,3065.87,3069.5,6357
2022-02-11 16:51:00,3069.22,3070.0,3069.0,3069.0,1597
2022-02-11 16:48:00,3070.1,3070.1,3070.1,3070.1,155
2022-02-11 16:44:00,3069.78,3069.78,3069.78,3069.78,257
2022-02-11 16:42:00,3068.01,3068.01,3068.01,3068.01,253
2022-02-11 16:41:00,3067.0,3067.0,3067.0,3067.0,244
2022-02-11 16:40:00,3069.54,3069.54,3069.54,3069.54,3357
2022-02-11 16:39:00,3069.54,3069.54,3068.8,3068.8,99228
2022-02-11 16:38:00,3070.12,3070.12,3070.0,3070.0,448
2022-02-11 16:35:00,3069.5,3069.5,3065.87,3069.5,72698
2022-02-11 16:34:00,3069.59,3069.59,3069.59,3069.59,216
2022-02-11 16:33:00,3070.7,3070.7,3065.87,3070.7,16582
2022-02-11 16:29:00,3065.13,3065.13,3065.13,3065.13,534
2022-02-11 16:27:00,3064.43,3065.0,3064.43,3065.0,2050
2022-02-11 16:25:00,3062.0,3062.0,3062.0,3062.0,151
2022-02-11 16:22:00,3064.0,3064.01,3064.0,3064.01,850
2022-02-11 16:21:00,3063.88,3063.88,3063.88,3063.88,168
2022-02-11 16:18:00,3063.3,3063.3,3062.0,3062.98,1835
2022-02-11 16:17:00,3063.0,3065.87,3061.11,3062.0,1880
2022-02-11 16:14:00,3063.8,3063.8,3063.8,3063.8,12912
2022-02-11 16:13:00,3062.0,3062.73,3062.0,3062.73,997
2022-02-11 16:12:00,3064.5,3064.5,3063.08,3063.08,792
2022-02-11 16:11:00,3065.8,3065.8,3065.8,3065.8,972
2022-02-11 16:10:00,3064.98,3065.87,3064.98,3064.98,2210
