timestamp,open,high,low,close,volume
2017-10-31 19:59:00,39.8760,39.8910,39.8300,39.8590,3000
2017-10-31 19:57:00,39.8520,39.8880,39.8200,39.8710,4608
2017-10-31 19:53:00,39.8590,39.8740,39.8280,39.8570,1600
2017-10-31 19:52:00,39.8590,39.8740,39.8280,39.8570,400
2017-10-31 19:51:00,39.8400,39.8550,39.8090,39.8380,5200
2017-10-31 19:50:00,39.8400,39.8550,39.8090,39.8380,1600
2017-10-31 19:48:00,39.8640,39.8810,39.8090,39.8640,5324
2017-10-31 19:47:00,39.8660,39.8810,39.8350,39.8640,1200
2017-10-31 19:46:00,39.8610,39.8810,39.8300,39.8640,5600
2017-10-31 19:45:00,39.8610,39.8770,39.8300,39.8590,3600
2017-10-31 19:44:00,39.8610,39.8770,39.8300,39.8590,400
2017-10-31 19:43:00,39.8590,39.8740,39.8280,39.8570,1600
2017-10-31 19:42:00,39.8590,39.8740,39.8280,39.8570,804
2017-10-31 19:41:00,39.8380,39.8530,39.8060,39.8360,400
2017-10-31 19:40:00,39.8570,39.8770,39.8200,39.8540,3620
2017-10-31 19:38:00,39.8360,39.8650,39.8040,39.8470,5484
2017-10-31 19:36:00,39.8360,39.8510,39.8040,39.8330,1600
2017-10-31 19:34:00,39.8360,39.8510,39.8040,39.8330,1072
2017-10-31 19:28:00,39.8100,39.8250,39.7780,39.8070,400
2017-10-31 19:27:00,39.8360,39.8510,39.8040,39.8330,400
2017-10-31 19:22:00,39.8360,39.8510,39.8040,39.8330,800
2017-10-31 19:20:00,39.8310,39.8460,39.7990,39.8280,400
2017-10-31 19:15:00,39.8140,39.8290,39.7830,39.8120,2000
2017-10-31 19:14:00,39.8240,39.8390,39.7920,39.8210,792
2017-10-31 19:09:00,39.8330,39.8480,39.7920,39.8210,1200
2017-10-31 19:05:00,39.8380,39.8530,39.8060,39.8360,1500
2017-10-31 19:00:00,39.8210,39.8370,39.7900,39.8190,2000
2017-10-31 18:58:00,39.8210,39.8370,39.7900,39.8190,800
2017-10-31 18:57:00,39.8140,39.8290,39.7830,39.8120,3816
2017-10-31 18:54:00,39.8210,39.8370,39.7900,39.8190,404
2017-10-31 18:52:00,39.8210,39.8370,39.7900,39.8190,400
2017-10-31 18:51:00,39.8140,39.8290,39.7470,39.7810,3792
2017-10-31 18:47:00,39.8260,39.8410,39.7950,39.8240,5000
2017-10-31 18:46:00,39.8140,39.8410,39.7830,39.8240,5860
2017-10-31 18:45:00,39.8140,39.8290,39.7830,39.8120,1968
2017-10-31 18:43:00,39.8030,39.8180,39.7710,39.8000,3808
2017-10-31 18:41:00,39.8030,39.8180,39.7710,39.8000,800
2017-10-31 18:37:00,39.7790,39.7940,39.7470,39.7770,1000
2017-10-31 18:26:00,39.8140,39.8290,39.7590,39.7880,1500
2017-10-31 18:24:00,39.7910,39.8060,39.7590,39.7880,1200
2017-10-31 18:23:00,39.8140,39.8290,39.7830,39.8120,400
2017-10-31 18:22:00,39.8140,39.8290,39.7830,39.8120,400
2017-10-31 18:17:00,39.8140,39.8290,39.7830,39.8120,800
2017-10-31 18:16:00,39.8140,39.8340,39.7830,39.8170,2400
2017-10-31 18:14:00,39.7910,39.8180,39.7590,39.8000,6000
2017-10-31 18:13:00,39.7690,39.7850,39.7380,39.7670,800
2017-10-31 18:12:00,39.7720,39.7870,39.7400,39.7690,400
2017-10-31 18:11:00,39.7740,39.7890,39.7360,39.7650,4800
2017-10-31 18:10:00,39.7740,39.7890,39.7360,39.7650,2620
2017-10-31 18:09:00,39.7910,39.8060,39.7520,39.7810,800
2017-10-31 18:06:00,39.8120,39.8270,39.7590,39.7880,21000
2017-10-31 18:04:00,39.8210,39.8370,39.7900,39.8190,800
2017-10-31 18:03:00,39.8070,39.8290,39.7760,39.8120,2800
2017-10-31 18:02:00,39.7880,39.8060,39.7570,39.7880,5000
2017-10-31 18:01:00,39.7910,39.8060,39.7590,39.7880,3600
2017-10-31 18:00:00,39.7910,39.8060,39.7590,39.7880,800
2017-10-31 17:59:00,39.7910,39.8060,39.7590,39.7880,400
2017-10-31 17:58:00,39.7770,39.7940,39.7450,39.7770,800
2017-10-31 17:57:00,39.7790,39.7940,39.7470,39.7770,800
2017-10-31 17:56:00,39.7910,39.8060,39.7260,39.7550,3800
2017-10-31 17:55:00,39.7860,39.8010,39.7540,39.7840,2000
2017-10-31 17:54:00,39.7790,39.8060,39.7360,39.7880,12360
2017-10-31 17:53:00,39.7770,39.7920,39.7360,39.7650,1200
2017-10-31 17:51:00,39.7670,39.7820,39.7360,39.7650,400
2017-10-31 17:50:00,39.7790,39.7940,39.7470,39.7770,400
2017-10-31 17:49:00,39.7670,39.7820,39.7360,39.7650,2000
2017-10-31 17:48:00,39.7440,39.7590,39.7120,39.7410,12000
2017-10-31 17:47:00,39.7440,39.7590,39.7120,39.7410,604
2017-10-31 17:46:00,39.7440,39.7590,39.7120,39.7410,1000
2017-10-31 17:45:00,39.7180,39.7330,39.6860,39.7150,1400
2017-10-31 17:44:00,39.7180,39.7350,39.6650,39.7180,2860
2017-10-31 17:43:00,39.6960,39.7330,39.6650,39.7150,10760
2017-10-31 17:41:00,39.6890,39.7040,39.6580,39.6870,2000
2017-10-31 17:40:00,39.6870,39.7330,39.6550,39.7080,4732
2017-10-31 17:39:00,39.6850,39.7000,39.6530,39.6820,18420
2017-10-31 17:38:00,39.7110,39.7350,39.6790,39.7180,14700
2017-10-31 17:37:00,39.7080,39.7230,39.6530,39.6990,11044
2017-10-31 17:36:00,39.7200,39.7350,39.6860,39.7180,2468
2017-10-31 17:35:00,39.7110,39.7350,39.6790,39.7180,7944
2017-10-31 17:34:00,39.7180,39.7330,39.6810,39.7110,800
2017-10-31 17:33:00,39.7440,39.7590,39.6860,39.7150,10000
2017-10-31 17:32:00,39.7480,39.7630,39.6960,39.7250,8400
2017-10-31 17:31:00,39.7790,39.7940,39.7120,39.7410,57392
2017-10-31 17:30:00,39.7790,39.7940,39.7470,39.7770,7200
2017-10-31 17:29:00,39.7790,39.7940,39.7430,39.7720,16200
2017-10-31 17:28:00,39.8430,39.8580,39.7540,39.7840,29816
2017-10-31 17:27:00,39.8520,39.8700,39.8200,39.8520,1320
2017-10-31 17:23:00,39.8380,39.8530,39.8060,39.8360,1092
2017-10-31 17:22:00,39.8260,39.8410,39.7950,39.8240,3272
2017-10-31 17:20:00,39.8330,39.8480,39.8020,39.8310,3376
2017-10-31 17:19:00,39.8330,39.8480,39.8020,39.8310,444
2017-10-31 17:15:00,39.8430,39.8580,39.8110,39.8400,400
2017-10-31 17:12:00,39.8380,39.8530,39.8020,39.8310,2248
2017-10-31 17:11:00,39.8540,39.8700,39.8230,39.8520,1200
2017-10-31 17:10:00,39.8540,39.8700,39.8230,39.8520,8000
2017-10-31 17:07:00,39.8310,39.8460,39.7990,39.8280,2508
2017-10-31 17:06:00,39.8470,39.8630,39.8160,39.8450,800
2017-10-31 17:04:00,39.8470,39.8630,39.8160,39.8450,800
2017-10-31 17:03:00,39.8710,39.8860,39.8390,39.8690,600
2017-10-31 16:59:00,39.8540,39.8700,39.8230,39.8520,11752
2017-10-31 16:57:00,39.8430,39.8600,39.8090,39.8380,5560
2017-10-31 16:56:00,39.8470,39.8630,39.8160,39.8450,1300
2017-10-31 16:51:00,39.8570,39.8720,39.8230,39.8520,9296
2017-10-31 16:49:00,39.8380,39.8530,39.8060,39.8360,400
2017-10-31 16:48:00,39.8540,39.8700,39.8230,39.8520,400
2017-10-31 16:46:00,39.8430,39.8580,39.8110,39.8400,400
2017-10-31 16:45:00,39.8360,39.8510,39.8040,39.8330,7504
2017-10-31 16:44:00,39.8710,39.8860,39.8040,39.8330,10024
2017-10-31 16:43:00,39.8540,39.8700,39.8230,39.8520,4000
2017-10-31 16:42:00,39.8500,39.8650,39.8180,39.8470,3600
2017-10-31 16:41:00,39.8500,39.8700,39.8180,39.8520,1464
2017-10-31 16:39:00,39.8570,39.8720,39.8250,39.8540,2000
2017-10-31 16:38:00,39.8570,39.8860,39.8230,39.8540,285056
2017-10-31 16:37:00,39.8610,39.8770,39.8250,39.8540,5528
